estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
rbf_unpaired,0.2,0.1,95,13,knn,8,True,True,0.19925551650145376
rbf_combined,0.2,0.1,95,13,knn,8,True,True,0.21431082794322598
matcomplete,0.2,0.1,95,13,na,0,True,True,0.20963697960280003
rbf_paired,0.2,0.1,95,14,knn,8,True,True,0.21205296951637867
rbf_unpaired,0.2,0.1,95,14,knn,8,True,True,0.2013708681499262
rbf_combined,0.2,0.1,95,14,knn,8,True,True,0.21305330452537172
matcomplete,0.2,0.1,95,14,na,0,True,True,0.18491832532103503
rbf_paired,0.2,0.1,95,15,knn,8,True,True,0.22349116869871782
rbf_unpaired,0.2,0.1,95,15,knn,8,True,True,0.21523636624525697
rbf_combined,0.2,0.1,95,15,knn,8,True,True,0.228392480969147
matcomplete,0.2,0.1,95,15,na,0,True,True,0.21465719667106553
rbf_paired,0.2,0.1,95,16,knn,8,True,True,0.20871400170464577
rbf_unpaired,0.2,0.1,95,16,knn,8,True,True,0.20289272105398357
rbf_combined,0.2,0.1,95,16,knn,8,True,True,0.22231173675613358
matcomplete,0.2,0.1,95,16,na,0,True,True,0.22859423662043524
rbf_paired,0.2,0.1,95,17,knn,8,True,True,0.19567460133936498
rbf_unpaired,0.2,0.1,95,17,knn,8,True,True,0.19447461681660516
rbf_combined,0.2,0.1,95,17,knn,8,True,True,0.20071357207769433
matcomplete,0.2,0.1,95,17,na,0,True,True,0.19761643633670897
rbf_paired,0.2,0.1,95,18,knn,8,True,True,0.22037292691050497
rbf_unpaired,0.2,0.1,95,18,knn,8,True,True,0.21836942886432945
rbf_combined,0.2,0.1,95,18,knn,8,True,True,0.20831684299461642
matcomplete,0.2,0.1,95,18,na,0,True,True,0.2065907368432729
rbf_paired,0.2,0.1,95,19,knn,8,True,True,0.2177169481484197
rbf_unpaired,0.2,0.1,95,19,knn,8,True,True,0.21466129769212086
rbf_combined,0.2,0.1,95,19,knn,8,True,True,0.21969505283354138
matcomplete,0.2,0.1,95,19,na,0,True,True,0.20313639150548873
rbf_paired,0.2,0.3,95,0,knn,8,True,True,0.14041014156865128
rbf_unpaired,0.2,0.3,95,0,knn,8,True,True,0.14472019616041512
rbf_combined,0.2,0.3,95,0,knn,8,True,True,0.12748941949650583
matcomplete,0.2,0.3,95,0,na,0,True,True,0.13821922292640493
rbf_paired,0.2,0.3,95,1,knn,8,True,True,0.16459515128375607
rbf_unpaired,0.2,0.3,95,1,knn,8,True,True,0.16265204236871086
rbf_combined,0.2,0.3,95,1,knn,8,True,True,0.15265662189429283
matcomplete,0.2,0.3,95,1,na,0,True,True,0.1584801483884073
rbf_paired,0.2,0.3,95,2,knn,8,True,True,0.11683126128422554
rbf_unpaired,0.2,0.3,95,2,knn,8,True,True,0.11970363445088987
rbf_combined,0.2,0.3,95,2,knn,8,True,True,0.11532030933511356
matcomplete,0.2,0.3,95,2,na,0,True,True,0.1274832861966349
rbf_paired,0.2,0.3,95,3,knn,8,True,True,0.1398143784742424
rbf_unpaired,0.2,0.3,95,3,knn,8,True,True,0.13732041557638028
rbf_combined,0.2,0.3,95,3,knn,8,True,True,0.1347434665138343
matcomplete,0.2,0.3,95,3,na,0,True,True,0.14442449159661494
rbf_paired,0.2,0.3,95,4,knn,8,True,True,0.14553452213302343
rbf_unpaired,0.2,0.3,95,4,knn,8,True,True,0.14215074900353433
rbf_combined,0.2,0.3,95,4,knn,8,True,True,0.13621772756968614
matcomplete,0.2,0.3,95,4,na,0,True,True,0.14030784790826226
rbf_paired,0.2,0.3,95,5,knn,8,True,True,0.13612885999007668
rbf_unpaired,0.2,0.3,95,5,knn,8,True,True,0.13871798209963757
rbf_combined,0.2,0.3,95,5,knn,8,True,True,0.14317579527264923
matcomplete,0.2,0.3,95,5,na,0,True,True,0.15388947528323793
rbf_paired,0.2,0.3,95,6,knn,8,True,True,0.13351358103863595
rbf_unpaired,0.2,0.3,95,6,knn,8,True,True,0.14252698992175997
rbf_combined,0.2,0.3,95,6,knn,8,True,True,0.12711124032908838
matcomplete,0.2,0.3,95,6,na,0,True,True,0.13834238453210249
rbf_paired,0.2,0.3,95,7,knn,8,True,True,0.1339011005124175
rbf_unpaired,0.2,0.3,95,7,knn,8,True,True,0.1339971082377252
rbf_combined,0.2,0.3,95,7,knn,8,True,True,0.12941095013154158
matcomplete,0.2,0.3,95,7,na,0,True,True,0.17070106079485964
rbf_paired,0.2,0.3,95,8,knn,8,True,True,0.15315242729499062
rbf_unpaired,0.2,0.3,95,8,knn,8,True,True,0.15582029011314863
rbf_combined,0.2,0.3,95,8,knn,8,True,True,0.15005130030228583
matcomplete,0.2,0.3,95,8,na,0,True,True,0.14868194446686692
rbf_paired,0.2,0.3,95,9,knn,8,True,True,0.13209981346653588
rbf_unpaired,0.2,0.3,95,9,knn,8,True,True,0.13177292317391515
rbf_combined,0.2,0.3,95,9,knn,8,True,True,0.13230624718491263
matcomplete,0.2,0.3,95,9,na,0,True,True,0.1554380882047472
rbf_paired,0.2,0.3,95,10,knn,8,True,True,0.1447814859263671
rbf_unpaired,0.2,0.3,95,10,knn,8,True,True,0.14272661315922425
rbf_combined,0.2,0.3,95,10,knn,8,True,True,0.12683371734147006
matcomplete,0.2,0.3,95,10,na,0,True,True,0.14901838093665112
rbf_paired,0.2,0.3,95,11,knn,8,True,True,0.12287086151759408
rbf_unpaired,0.2,0.3,95,11,knn,8,True,True,0.12292294018101084
rbf_combined,0.2,0.3,95,11,knn,8,True,True,0.11965197283846567
matcomplete,0.2,0.3,95,11,na,0,True,True,0.1442382452386715
rbf_paired,0.2,0.3,95,12,knn,8,True,True,0.13734459337831098
rbf_unpaired,0.2,0.3,95,12,knn,8,True,True,0.1270318689788952
rbf_combined,0.2,0.3,95,12,knn,8,True,True,0.13182400101853606
matcomplete,0.2,0.3,95,12,na,0,True,True,0.14367168769902808
rbf_paired,0.2,0.3,95,13,knn,8,True,True,0.15942682697340696
rbf_unpaired,0.2,0.3,95,13,knn,8,True,True,0.1638081461429479
rbf_combined,0.2,0.3,95,13,knn,8,True,True,0.13662399130417993
matcomplete,0.2,0.3,95,13,na,0,True,True,0.1299044678201082
rbf_paired,0.2,0.3,95,14,knn,8,True,True,0.13754906179508167
rbf_unpaired,0.2,0.3,95,14,knn,8,True,True,0.13198496199038778
rbf_combined,0.2,0.3,95,14,knn,8,True,True,0.13576082997523797
matcomplete,0.2,0.3,95,14,na,0,True,True,0.11305951682916612
rbf_paired,0.2,0.3,95,15,knn,8,True,True,0.12541363198199226
rbf_unpaired,0.2,0.3,95,15,knn,8,True,True,0.133700774388583
rbf_combined,0.2,0.3,95,15,knn,8,True,True,0.12273416668344833
matcomplete,0.2,0.3,95,15,na,0,True,True,0.15254188234580293
rbf_paired,0.2,0.3,95,16,knn,8,True,True,0.12603482978402292
rbf_unpaired,0.2,0.3,95,16,knn,8,True,True,0.12577930633469292
rbf_combined,0.2,0.3,95,16,knn,8,True,True,0.14118117985582138
matcomplete,0.2,0.3,95,16,na,0,True,True,0.1404439074781925
rbf_paired,0.2,0.3,95,17,knn,8,True,True,0.13065082426207095
rbf_unpaired,0.2,0.3,95,17,knn,8,True,True,0.13039011430398625
rbf_combined,0.2,0.3,95,17,knn,8,True,True,0.1206294187751993
matcomplete,0.2,0.3,95,17,na,0,True,True,0.11874941536222892
rbf_paired,0.2,0.3,95,18,knn,8,True,True,0.14685213228366012
rbf_unpaired,0.2,0.3,95,18,knn,8,True,True,0.14885966672047288
rbf_combined,0.2,0.3,95,18,knn,8,True,True,0.14821689977709518
matcomplete,0.2,0.3,95,18,na,0,True,True,0.14094021848564706
rbf_paired,0.2,0.3,95,19,knn,8,True,True,0.14303539033695198
rbf_unpaired,0.2,0.3,95,19,knn,8,True,True,0.13914882654665686
rbf_combined,0.2,0.3,95,19,knn,8,True,True,0.14898499456466924
matcomplete,0.2,0.3,95,19,na,0,True,True,0.13829420896794595
rbf_paired,0.2,0.5,95,0,knn,8,True,True,0.12808405871743575
rbf_unpaired,0.2,0.5,95,0,knn,8,True,True,0.13353363024243428
rbf_combined,0.2,0.5,95,0,knn,8,True,True,0.11151725057446198
matcomplete,0.2,0.5,95,0,na,0,True,True,0.11882998535111888
rbf_paired,0.2,0.5,95,1,knn,8,True,True,0.1504902794836328
rbf_unpaired,0.2,0.5,95,1,knn,8,True,True,0.15796951322718908
rbf_combined,0.2,0.5,95,1,knn,8,True,True,0.13686723876106552
matcomplete,0.2,0.5,95,1,na,0,True,True,0.13453364896059739
rbf_paired,0.2,0.5,95,2,knn,8,True,True,0.11341163593230866
rbf_unpaired,0.2,0.5,95,2,knn,8,True,True,0.11578825345004641
rbf_combined,0.2,0.5,95,2,knn,8,True,True,0.11133450175982874
matcomplete,0.2,0.5,95,2,na,0,True,True,0.12305557573174414
rbf_paired,0.2,0.5,95,3,knn,8,True,True,0.12363720741809761
rbf_unpaired,0.2,0.5,95,3,knn,8,True,True,0.11909343412642555
rbf_combined,0.2,0.5,95,3,knn,8,True,True,0.10456132880317781
matcomplete,0.2,0.5,95,3,na,0,True,True,0.12661416055821492
rbf_paired,0.2,0.5,95,4,knn,8,True,True,0.12445322412304458
rbf_unpaired,0.2,0.5,95,4,knn,8,True,True,0.12551980901972776
rbf_combined,0.2,0.5,95,4,knn,8,True,True,0.11744571155939047
matcomplete,0.2,0.5,95,4,na,0,True,True,0.12785220940267447
rbf_paired,0.2,0.5,95,5,knn,8,True,True,0.11632439243138794
rbf_unpaired,0.2,0.5,95,5,knn,8,True,True,0.12093645732230075
rbf_combined,0.2,0.5,95,5,knn,8,True,True,0.12080056063141283
matcomplete,0.2,0.5,95,5,na,0,True,True,0.13902136522890615
rbf_paired,0.2,0.5,95,6,knn,8,True,True,0.12054913671613794
rbf_unpaired,0.2,0.5,95,6,knn,8,True,True,0.12568612156502515
rbf_combined,0.2,0.5,95,6,knn,8,True,True,0.11579108135849156
matcomplete,0.2,0.5,95,6,na,0,True,True,0.1255834750624307
rbf_paired,0.2,0.5,95,7,knn,8,True,True,0.1137624099986832
rbf_unpaired,0.2,0.5,95,7,knn,8,True,True,0.10928954671238442
rbf_combined,0.2,0.5,95,7,knn,8,True,True,0.10800443429343434
matcomplete,0.2,0.5,95,7,na,0,True,True,0.13354336946973794
rbf_paired,0.2,0.5,95,8,knn,8,True,True,0.12659281376972384
rbf_unpaired,0.2,0.5,95,8,knn,8,True,True,0.13063061027050366
rbf_combined,0.2,0.5,95,8,knn,8,True,True,0.1252363422124449
matcomplete,0.2,0.5,95,8,na,0,True,True,0.1189831981718369
rbf_paired,0.2,0.5,95,9,knn,8,True,True,0.11435356756664088
rbf_unpaired,0.2,0.5,95,9,knn,8,True,True,0.1132812903589781
rbf_combined,0.2,0.5,95,9,knn,8,True,True,0.11321992110800486
matcomplete,0.2,0.5,95,9,na,0,True,True,0.12882037759500642
rbf_paired,0.2,0.5,95,10,knn,8,True,True,0.13273662605638786
rbf_unpaired,0.2,0.5,95,10,knn,8,True,True,0.13191797406452266
rbf_combined,0.2,0.5,95,10,knn,8,True,True,0.11381687410734255
matcomplete,0.2,0.5,95,10,na,0,True,True,0.1196238173828312
rbf_paired,0.2,0.5,95,11,knn,8,True,True,0.10800267814186051
rbf_unpaired,0.2,0.5,95,11,knn,8,True,True,0.10991456762650988
rbf_combined,0.2,0.5,95,11,knn,8,True,True,0.10607139028883994
matcomplete,0.2,0.5,95,11,na,0,True,True,0.11791423459698823
rbf_paired,0.2,0.5,95,12,knn,8,True,True,0.13090680179549996
rbf_unpaired,0.2,0.5,95,12,knn,8,True,True,0.11704527082274123
rbf_combined,0.2,0.5,95,12,knn,8,True,True,0.11393350747386904
matcomplete,0.2,0.5,95,12,na,0,True,True,0.12556372802868043
rbf_paired,0.2,0.5,95,13,knn,8,True,True,0.13972074474187787
rbf_unpaired,0.2,0.5,95,13,knn,8,True,True,0.14295266179183627
rbf_combined,0.2,0.5,95,13,knn,8,True,True,0.11649040140215604
matcomplete,0.2,0.5,95,13,na,0,True,True,0.11007762944474575
rbf_paired,0.2,0.5,95,14,knn,8,True,True,0.11832910184929604
rbf_unpaired,0.2,0.5,95,14,knn,8,True,True,0.11466970036688709
rbf_combined,0.2,0.5,95,14,knn,8,True,True,0.11922293491166479
matcomplete,0.2,0.5,95,14,na,0,True,True,0.10510871507193628
rbf_paired,0.2,0.5,95,15,knn,8,True,True,0.12469950458378985
rbf_unpaired,0.2,0.5,95,15,knn,8,True,True,0.1279454759391684
rbf_combined,0.2,0.5,95,15,knn,8,True,True,0.11910659512299211
matcomplete,0.2,0.5,95,15,na,0,True,True,0.13186186054776605
rbf_paired,0.2,0.5,95,16,knn,8,True,True,0.1199635609764952
rbf_unpaired,0.2,0.5,95,16,knn,8,True,True,0.12205786348345102
rbf_combined,0.2,0.5,95,16,knn,8,True,True,0.12409297907275813
matcomplete,0.2,0.5,95,16,na,0,True,True,0.12038537265484775
rbf_paired,0.2,0.5,95,17,knn,8,True,True,0.11752391262455168
rbf_unpaired,0.2,0.5,95,17,knn,8,True,True,0.1156497218673697
rbf_combined,0.2,0.5,95,17,knn,8,True,True,0.11469235272275682
matcomplete,0.2,0.5,95,17,na,0,True,True,0.1073030595907246
rbf_paired,0.2,0.5,95,18,knn,8,True,True,0.12474936823070999
rbf_unpaired,0.2,0.5,95,18,knn,8,True,True,0.12230824515270368
rbf_combined,0.2,0.5,95,18,knn,8,True,True,0.11704052553710623
matcomplete,0.2,0.5,95,18,na,0,True,True,0.13342960474914564
rbf_paired,0.2,0.5,95,19,knn,8,True,True,0.12916954155534757
rbf_unpaired,0.2,0.5,95,19,knn,8,True,True,0.13115716835918395
rbf_combined,0.2,0.5,95,19,knn,8,True,True,0.1312697413694951
matcomplete,0.2,0.5,95,19,na,0,True,True,0.12787662613306006
rbf_paired,0.2,1.0,95,0,knn,8,True,True,0.11449682701979548
rbf_unpaired,0.2,1.0,95,0,knn,8,True,True,0.12073420318271229
rbf_combined,0.2,1.0,95,0,knn,8,True,True,0.09020879319268126
matcomplete,0.2,1.0,95,0,na,0,True,True,0.10683765893944734
rbf_paired,0.2,1.0,95,1,knn,8,True,True,0.11985671204771918
rbf_unpaired,0.2,1.0,95,1,knn,8,True,True,0.1328191896283349
rbf_combined,0.2,1.0,95,1,knn,8,True,True,0.11177640620898255
matcomplete,0.2,1.0,95,1,na,0,True,True,0.1060542701193007
rbf_paired,0.2,1.0,95,2,knn,8,True,True,0.105556214003651
rbf_unpaired,0.2,1.0,95,2,knn,8,True,True,0.10854811304521915
rbf_combined,0.2,1.0,95,2,knn,8,True,True,0.10302837804853675
matcomplete,0.2,1.0,95,2,na,0,True,True,0.10830512812834166
rbf_paired,0.2,1.0,95,3,knn,8,True,True,0.10256806226087799
rbf_unpaired,0.2,1.0,95,3,knn,8,True,True,0.10166720760811956
rbf_combined,0.2,1.0,95,3,knn,8,True,True,0.09119191136059596
matcomplete,0.2,1.0,95,3,na,0,True,True,0.1080998476918533
rbf_paired,0.2,1.0,95,4,knn,8,True,True,0.11149684909703854
rbf_unpaired,0.2,1.0,95,4,knn,8,True,True,0.1116096055742001
rbf_combined,0.2,1.0,95,4,knn,8,True,True,0.10101136631486411
matcomplete,0.2,1.0,95,4,na,0,True,True,0.11422971776947502
rbf_paired,0.2,1.0,95,5,knn,8,True,True,0.10765532910704168
rbf_unpaired,0.2,1.0,95,5,knn,8,True,True,0.11308534482656261
rbf_combined,0.2,1.0,95,5,knn,8,True,True,0.11169916251302155
matcomplete,0.2,1.0,95,5,na,0,True,True,0.11989750445580732
rbf_paired,0.2,1.0,95,6,knn,8,True,True,0.11242614859889553
rbf_unpaired,0.2,1.0,95,6,knn,8,True,True,0.11166640041815598
rbf_combined,0.2,1.0,95,6,knn,8,True,True,0.1066112839795718
matcomplete,0.2,1.0,95,6,na,0,True,True,0.11502266159580143
rbf_paired,0.2,1.0,95,7,knn,8,True,True,0.10417939814767462
rbf_unpaired,0.2,1.0,95,7,knn,8,True,True,0.10253505940680682
rbf_combined,0.2,1.0,95,7,knn,8,True,True,0.09673880975427698
matcomplete,0.2,1.0,95,7,na,0,True,True,0.11383640413663113
rbf_paired,0.2,1.0,95,8,knn,8,True,True,0.11665268511845275
rbf_unpaired,0.2,1.0,95,8,knn,8,True,True,0.1204801784455016
rbf_combined,0.2,1.0,95,8,knn,8,True,True,0.11175159650767838
matcomplete,0.2,1.0,95,8,na,0,True,True,0.10680755080287446
rbf_paired,0.2,1.0,95,9,knn,8,True,True,0.10290414816030838
rbf_unpaired,0.2,1.0,95,9,knn,8,True,True,0.10103859931696768
rbf_combined,0.2,1.0,95,9,knn,8,True,True,0.10037911713570871
matcomplete,0.2,1.0,95,9,na,0,True,True,0.10782258748958054
rbf_paired,0.2,1.0,95,10,knn,8,True,True,0.12202874878942489
rbf_unpaired,0.2,1.0,95,10,knn,8,True,True,0.12331197402167471
rbf_combined,0.2,1.0,95,10,knn,8,True,True,0.10395812950678494
matcomplete,0.2,1.0,95,10,na,0,True,True,0.1179425663364168
rbf_paired,0.2,1.0,95,11,knn,8,True,True,0.09774187103436333
rbf_unpaired,0.2,1.0,95,11,knn,8,True,True,0.09805056127799207
rbf_combined,0.2,1.0,95,11,knn,8,True,True,0.09499085883366984
matcomplete,0.2,1.0,95,11,na,0,True,True,0.10045272659067271
rbf_paired,0.2,1.0,95,12,knn,8,True,True,0.10531898430025512
rbf_unpaired,0.2,1.0,95,12,knn,8,True,True,0.10416024390772288
rbf_combined,0.2,1.0,95,12,knn,8,True,True,0.10042796445166426
matcomplete,0.2,1.0,95,12,na,0,True,True,0.10156980517018746
rbf_paired,0.2,1.0,95,13,knn,8,True,True,0.12755598532255052
rbf_unpaired,0.2,1.0,95,13,knn,8,True,True,0.1294722564541363
rbf_combined,0.2,1.0,95,13,knn,8,True,True,0.11364911044361528
matcomplete,0.2,1.0,95,13,na,0,True,True,0.10564993396595432
rbf_paired,0.2,1.0,95,14,knn,8,True,True,0.10691914039135095
rbf_unpaired,0.2,1.0,95,14,knn,8,True,True,0.1111010961524968
rbf_combined,0.2,1.0,95,14,knn,8,True,True,0.10230495078787918
matcomplete,0.2,1.0,95,14,na,0,True,True,0.09293081181533937
rbf_paired,0.2,1.0,95,15,knn,8,True,True,0.1074164924087173
rbf_unpaired,0.2,1.0,95,15,knn,8,True,True,0.11082266889269184
rbf_combined,0.2,1.0,95,15,knn,8,True,True,0.10746375797979477
matcomplete,0.2,1.0,95,15,na,0,True,True,0.10836910886685629
rbf_paired,0.2,1.0,95,16,knn,8,True,True,0.12008876149985068
rbf_unpaired,0.2,1.0,95,16,knn,8,True,True,0.12009113090995006
rbf_combined,0.2,1.0,95,16,knn,8,True,True,0.11542625500520085
matcomplete,0.2,1.0,95,16,na,0,True,True,0.11350480725591036
rbf_paired,0.2,1.0,95,17,knn,8,True,True,0.10845827280902809
rbf_unpaired,0.2,1.0,95,17,knn,8,True,True,0.10842654312668813
rbf_combined,0.2,1.0,95,17,knn,8,True,True,0.10309254087362588
matcomplete,0.2,1.0,95,17,na,0,True,True,0.09631485884326717
rbf_paired,0.2,1.0,95,18,knn,8,True,True,0.10430441789178277
rbf_unpaired,0.2,1.0,95,18,knn,8,True,True,0.10462226734833768
rbf_combined,0.2,1.0,95,18,knn,8,True,True,0.09869182939371281
matcomplete,0.2,1.0,95,18,na,0,True,True,0.12423059148144791
rbf_paired,0.2,1.0,95,19,knn,8,True,True,0.12071987894266788
rbf_unpaired,0.2,1.0,95,19,knn,8,True,True,0.12602597701519436
rbf_combined,0.2,1.0,95,19,knn,8,True,True,0.10824774356889749
matcomplete,0.2,1.0,95,19,na,0,True,True,0.11141889150909416
rbf_paired,0.3,0.1,95,0,knn,8,True,True,0.18973251689025453
rbf_unpaired,0.3,0.1,95,0,knn,8,True,True,0.20161020210344324
rbf_combined,0.3,0.1,95,0,knn,8,True,True,0.1777398243806859
matcomplete,0.3,0.1,95,0,na,0,True,True,0.21725656313363018
rbf_paired,0.3,0.1,95,1,knn,8,True,True,0.22593737718475063
rbf_unpaired,0.3,0.1,95,1,knn,8,True,True,0.24260017269995304
rbf_combined,0.3,0.1,95,1,knn,8,True,True,0.2172087774099991
matcomplete,0.3,0.1,95,1,na,0,True,True,0.21848591104471593
rbf_paired,0.3,0.1,95,2,knn,8,True,True,0.21908271267467472
rbf_unpaired,0.3,0.1,95,2,knn,8,True,True,0.2145358313355413
rbf_combined,0.3,0.1,95,2,knn,8,True,True,0.2248663689111144
matcomplete,0.3,0.1,95,2,na,0,True,True,0.20760382145352974
rbf_paired,0.3,0.1,95,3,knn,8,True,True,0.19441651637660878
rbf_unpaired,0.3,0.1,95,3,knn,8,True,True,0.1786096194290262
rbf_combined,0.3,0.1,95,3,knn,8,True,True,0.18183773945912832
matcomplete,0.3,0.1,95,3,na,0,True,True,0.17144113931893648
rbf_paired,0.3,0.1,95,4,knn,8,True,True,0.20787634021725881
rbf_unpaired,0.3,0.1,95,4,knn,8,True,True,0.20511590692532788
rbf_combined,0.3,0.1,95,4,knn,8,True,True,0.1929623234841383
matcomplete,0.3,0.1,95,4,na,0,True,True,0.2155113686463725
rbf_paired,0.3,0.1,95,5,knn,8,True,True,0.21881510011996563
rbf_unpaired,0.3,0.1,95,5,knn,8,True,True,0.21325654653560056
rbf_combined,0.3,0.1,95,5,knn,8,True,True,0.2199878567242303
matcomplete,0.3,0.1,95,5,na,0,True,True,0.20963709521124874
rbf_paired,0.3,0.1,95,6,knn,8,True,True,0.20970972291978382
rbf_unpaired,0.3,0.1,95,6,knn,8,True,True,0.19566740967588064
rbf_combined,0.3,0.1,95,6,knn,8,True,True,0.19925058647320204
matcomplete,0.3,0.1,95,6,na,0,True,True,0.20863363610002783
rbf_paired,0.3,0.1,95,7,knn,8,True,True,0.2228588865000627
rbf_unpaired,0.3,0.1,95,7,knn,8,True,True,0.23359342251658188
rbf_combined,0.3,0.1,95,7,knn,8,True,True,0.23566322555788183
matcomplete,0.3,0.1,95,7,na,0,True,True,0.26383974544116995
rbf_paired,0.3,0.1,95,8,knn,8,True,True,0.23490797317298115
rbf_unpaired,0.3,0.1,95,8,knn,8,True,True,0.22183393868501686
rbf_combined,0.3,0.1,95,8,knn,8,True,True,0.22795943174062797
matcomplete,0.3,0.1,95,8,na,0,True,True,0.2104093211310769
rbf_paired,0.3,0.1,95,9,knn,8,True,True,0.19188511875116407
rbf_unpaired,0.3,0.1,95,9,knn,8,True,True,0.19048245090182278
rbf_combined,0.3,0.1,95,9,knn,8,True,True,0.18995015887983185
matcomplete,0.3,0.1,95,9,na,0,True,True,0.17927231345527347
rbf_paired,0.3,0.1,95,10,knn,8,True,True,0.245638215159458
rbf_unpaired,0.3,0.1,95,10,knn,8,True,True,0.24444539024685102
rbf_combined,0.3,0.1,95,10,knn,8,True,True,0.24443629373417555
matcomplete,0.3,0.1,95,10,na,0,True,True,0.20210055412274672
rbf_paired,0.3,0.1,95,11,knn,8,True,True,0.1968492891282391
rbf_unpaired,0.3,0.1,95,11,knn,8,True,True,0.19435857341362572
rbf_combined,0.3,0.1,95,11,knn,8,True,True,0.2037043455175688
matcomplete,0.3,0.1,95,11,na,0,True,True,0.18858518344904318
rbf_paired,0.3,0.1,95,12,knn,8,True,True,0.2019329180929539
rbf_unpaired,0.3,0.1,95,12,knn,8,True,True,0.20971392778586193
rbf_combined,0.3,0.1,95,12,knn,8,True,True,0.21456779321211922
matcomplete,0.3,0.1,95,12,na,0,True,True,0.20686205983113493
rbf_paired,0.3,0.1,95,13,knn,8,True,True,0.22000784030225518
rbf_unpaired,0.3,0.1,95,13,knn,8,True,True,0.22478951489365542
rbf_combined,0.3,0.1,95,13,knn,8,True,True,0.217131999993397
matcomplete,0.3,0.1,95,13,na,0,True,True,0.19340007230006795
rbf_paired,0.3,0.1,95,14,knn,8,True,True,0.20551954220624952
rbf_unpaired,0.3,0.1,95,14,knn,8,True,True,0.20674471344977868
rbf_combined,0.3,0.1,95,14,knn,8,True,True,0.2185680186763459
matcomplete,0.3,0.1,95,14,na,0,True,True,0.21146390254590977
rbf_paired,0.3,0.1,95,15,knn,8,True,True,0.2045487651505204
rbf_unpaired,0.3,0.1,95,15,knn,8,True,True,0.20147923871093812
rbf_combined,0.3,0.1,95,15,knn,8,True,True,0.20130636078402603
matcomplete,0.3,0.1,95,15,na,0,True,True,0.19772442584835995
rbf_paired,0.3,0.1,95,16,knn,8,True,True,0.21727730755608946
rbf_unpaired,0.3,0.1,95,16,knn,8,True,True,0.21095627116729496
rbf_combined,0.3,0.1,95,16,knn,8,True,True,0.20837554957868626
matcomplete,0.3,0.1,95,16,na,0,True,True,0.16707943869765565
rbf_paired,0.3,0.1,95,17,knn,8,True,True,0.20654692561350357
rbf_unpaired,0.3,0.1,95,17,knn,8,True,True,0.2056210028238366
rbf_combined,0.3,0.1,95,17,knn,8,True,True,0.1964054149715482
matcomplete,0.3,0.1,95,17,na,0,True,True,0.1910145173687931
rbf_paired,0.3,0.1,95,18,knn,8,True,True,0.2115442993639106
rbf_unpaired,0.3,0.1,95,18,knn,8,True,True,0.21305959500835092
rbf_combined,0.3,0.1,95,18,knn,8,True,True,0.20567938110077302
matcomplete,0.3,0.1,95,18,na,0,True,True,0.2137475649300862
rbf_paired,0.3,0.1,95,19,knn,8,True,True,0.23244522696723652
rbf_unpaired,0.3,0.1,95,19,knn,8,True,True,0.22899412906226024
rbf_combined,0.3,0.1,95,19,knn,8,True,True,0.2181483128009629
matcomplete,0.3,0.1,95,19,na,0,True,True,0.20015546657632635
rbf_paired,0.3,0.3,95,0,knn,8,True,True,0.1552406297398783
rbf_unpaired,0.3,0.3,95,0,knn,8,True,True,0.1689252123273326
rbf_combined,0.3,0.3,95,0,knn,8,True,True,0.12709775446539281
matcomplete,0.3,0.3,95,0,na,0,True,True,0.15613243150458697
rbf_paired,0.3,0.3,95,1,knn,8,True,True,0.14334826795597058
rbf_unpaired,0.3,0.3,95,1,knn,8,True,True,0.15271746427430732
rbf_combined,0.3,0.3,95,1,knn,8,True,True,0.12012338328434444
matcomplete,0.3,0.3,95,1,na,0,True,True,0.1311256236417506
rbf_paired,0.3,0.3,95,2,knn,8,True,True,0.14153487507334095
rbf_unpaired,0.3,0.3,95,2,knn,8,True,True,0.13665028550497557
rbf_combined,0.3,0.3,95,2,knn,8,True,True,0.12954425759174573
matcomplete,0.3,0.3,95,2,na,0,True,True,0.14223645711943206
rbf_paired,0.3,0.3,95,3,knn,8,True,True,0.12004515361225039
rbf_unpaired,0.3,0.3,95,3,knn,8,True,True,0.11945856759418756
rbf_combined,0.3,0.3,95,3,knn,8,True,True,0.11915406043676208
matcomplete,0.3,0.3,95,3,na,0,True,True,0.12433853097687547
rbf_paired,0.3,0.3,95,4,knn,8,True,True,0.12902645401568008
rbf_unpaired,0.3,0.3,95,4,knn,8,True,True,0.1439234124068353
rbf_combined,0.3,0.3,95,4,knn,8,True,True,0.12467637499186653
matcomplete,0.3,0.3,95,4,na,0,True,True,0.135344629076874
rbf_paired,0.3,0.3,95,5,knn,8,True,True,0.12549306733437404
rbf_unpaired,0.3,0.3,95,5,knn,8,True,True,0.12333131592233688
rbf_combined,0.3,0.3,95,5,knn,8,True,True,0.12448088451284152
matcomplete,0.3,0.3,95,5,na,0,True,True,0.11776248850125559
rbf_paired,0.3,0.3,95,6,knn,8,True,True,0.13823790258190077
rbf_unpaired,0.3,0.3,95,6,knn,8,True,True,0.13022211119850183
rbf_combined,0.3,0.3,95,6,knn,8,True,True,0.12063520358746652
matcomplete,0.3,0.3,95,6,na,0,True,True,0.12612450877696518
rbf_paired,0.3,0.3,95,7,knn,8,True,True,0.1269154949082061
rbf_unpaired,0.3,0.3,95,7,knn,8,True,True,0.13276646346996931
