estimator,obs_prob,query_obs_prob,n_models,seed,predictor,mds_dim,bias_decomp,logit,mae
rbf_unpaired,0.3,1.0,60,18,knn,8,True,True,0.10319101189859756
rbf_combined,0.3,1.0,60,18,knn,8,True,True,0.08667293206100143
matcomplete,0.3,1.0,60,18,na,0,True,True,0.09051744626809273
rbf_paired,0.3,1.0,60,19,knn,8,True,True,0.1025115939586032
rbf_unpaired,0.3,1.0,60,19,knn,8,True,True,0.10575732206867439
rbf_combined,0.3,1.0,60,19,knn,8,True,True,0.09085989635998366
matcomplete,0.3,1.0,60,19,na,0,True,True,0.10453040608358327
rbf_paired,0.3,1.0,60,20,knn,8,True,True,0.10042640892972612
rbf_unpaired,0.3,1.0,60,20,knn,8,True,True,0.1056267242169457
rbf_combined,0.3,1.0,60,20,knn,8,True,True,0.09362515030898955
matcomplete,0.3,1.0,60,20,na,0,True,True,0.08795717228997653
rbf_paired,0.3,1.0,60,21,knn,8,True,True,0.10607759060588705
rbf_unpaired,0.3,1.0,60,21,knn,8,True,True,0.11980488787157112
rbf_combined,0.3,1.0,60,21,knn,8,True,True,0.09730475926903025
matcomplete,0.3,1.0,60,21,na,0,True,True,0.09873360320706749
rbf_paired,0.3,1.0,60,22,knn,8,True,True,0.10426285524153314
rbf_unpaired,0.3,1.0,60,22,knn,8,True,True,0.10026237269147209
rbf_combined,0.3,1.0,60,22,knn,8,True,True,0.0971626190253461
matcomplete,0.3,1.0,60,22,na,0,True,True,0.09320164671910347
rbf_paired,0.3,1.0,60,23,knn,8,True,True,0.10147853572649798
rbf_unpaired,0.3,1.0,60,23,knn,8,True,True,0.10100335922699535
rbf_combined,0.3,1.0,60,23,knn,8,True,True,0.08851897766959582
matcomplete,0.3,1.0,60,23,na,0,True,True,0.08753375722561456
rbf_paired,0.3,1.0,60,24,knn,8,True,True,0.1022534783377578
rbf_unpaired,0.3,1.0,60,24,knn,8,True,True,0.10532700827227647
rbf_combined,0.3,1.0,60,24,knn,8,True,True,0.1020668552124065
matcomplete,0.3,1.0,60,24,na,0,True,True,0.09658594268633981
rbf_paired,0.3,1.0,80,0,knn,8,True,True,0.09472236242942243
rbf_unpaired,0.3,1.0,80,0,knn,8,True,True,0.09408229645876817
rbf_combined,0.3,1.0,80,0,knn,8,True,True,0.08649378178238139
matcomplete,0.3,1.0,80,0,na,0,True,True,0.09826155498130311
rbf_paired,0.3,1.0,80,1,knn,8,True,True,0.1085714307937951
rbf_unpaired,0.3,1.0,80,1,knn,8,True,True,0.11069187921163001
rbf_combined,0.3,1.0,80,1,knn,8,True,True,0.10072556063879552
matcomplete,0.3,1.0,80,1,na,0,True,True,0.09809072646530685
rbf_paired,0.3,1.0,80,2,knn,8,True,True,0.10332859750510211
rbf_unpaired,0.3,1.0,80,2,knn,8,True,True,0.10965764966903288
rbf_combined,0.3,1.0,80,2,knn,8,True,True,0.0867347712735154
matcomplete,0.3,1.0,80,2,na,0,True,True,0.09150312390539293
rbf_paired,0.3,1.0,80,3,knn,8,True,True,0.08851807089879592
rbf_unpaired,0.3,1.0,80,3,knn,8,True,True,0.09223978683788706
rbf_combined,0.3,1.0,80,3,knn,8,True,True,0.08638514839195369
matcomplete,0.3,1.0,80,3,na,0,True,True,0.08738296704060894
rbf_paired,0.3,1.0,80,4,knn,8,True,True,0.08987774170016867
rbf_unpaired,0.3,1.0,80,4,knn,8,True,True,0.08634181109638289
rbf_combined,0.3,1.0,80,4,knn,8,True,True,0.0942115174285356
matcomplete,0.3,1.0,80,4,na,0,True,True,0.10991340476823505
rbf_paired,0.3,1.0,80,5,knn,8,True,True,0.10485479529259883
rbf_unpaired,0.3,1.0,80,5,knn,8,True,True,0.10543239471042937
rbf_combined,0.3,1.0,80,5,knn,8,True,True,0.09600006309362358
matcomplete,0.3,1.0,80,5,na,0,True,True,0.12999022072092883
rbf_paired,0.3,1.0,80,6,knn,8,True,True,0.09688947953535926
rbf_unpaired,0.3,1.0,80,6,knn,8,True,True,0.10227843821693032
rbf_combined,0.3,1.0,80,6,knn,8,True,True,0.08881122747498235
matcomplete,0.3,1.0,80,6,na,0,True,True,0.10577694312940748
rbf_paired,0.3,1.0,80,7,knn,8,True,True,0.10681449860056066
rbf_unpaired,0.3,1.0,80,7,knn,8,True,True,0.10609846874198944
rbf_combined,0.3,1.0,80,7,knn,8,True,True,0.09768097308734933
matcomplete,0.3,1.0,80,7,na,0,True,True,0.10048385605864893
rbf_paired,0.3,1.0,80,8,knn,8,True,True,0.1003446640079444
rbf_unpaired,0.3,1.0,80,8,knn,8,True,True,0.09815623302623443
rbf_combined,0.3,1.0,80,8,knn,8,True,True,0.0929639828923476
matcomplete,0.3,1.0,80,8,na,0,True,True,0.11504160509565321
rbf_paired,0.3,1.0,80,9,knn,8,True,True,0.09301126275214375
rbf_unpaired,0.3,1.0,80,9,knn,8,True,True,0.09380980317393427
rbf_combined,0.3,1.0,80,9,knn,8,True,True,0.08786798432987342
matcomplete,0.3,1.0,80,9,na,0,True,True,0.09892827422800274
rbf_paired,0.3,1.0,80,10,knn,8,True,True,0.10087339358472379
rbf_unpaired,0.3,1.0,80,10,knn,8,True,True,0.10166520920186313
rbf_combined,0.3,1.0,80,10,knn,8,True,True,0.08850928708976773
matcomplete,0.3,1.0,80,10,na,0,True,True,0.10210040574588664
rbf_paired,0.3,1.0,80,11,knn,8,True,True,0.11115539741959436
rbf_unpaired,0.3,1.0,80,11,knn,8,True,True,0.12732583642894665
rbf_combined,0.3,1.0,80,11,knn,8,True,True,0.09805624645394802
matcomplete,0.3,1.0,80,11,na,0,True,True,0.09550267784028425
rbf_paired,0.3,1.0,80,12,knn,8,True,True,0.09451386929505051
rbf_unpaired,0.3,1.0,80,12,knn,8,True,True,0.08758707055385768
rbf_combined,0.3,1.0,80,12,knn,8,True,True,0.08414375955101923
matcomplete,0.3,1.0,80,12,na,0,True,True,0.08254728620711407
rbf_paired,0.3,1.0,80,13,knn,8,True,True,0.1017800118919264
rbf_unpaired,0.3,1.0,80,13,knn,8,True,True,0.10390988452561117
rbf_combined,0.3,1.0,80,13,knn,8,True,True,0.09651073184794337
matcomplete,0.3,1.0,80,13,na,0,True,True,0.08415400442991305
rbf_paired,0.3,1.0,80,14,knn,8,True,True,0.10669065737419306
rbf_unpaired,0.3,1.0,80,14,knn,8,True,True,0.1047968073221786
rbf_combined,0.3,1.0,80,14,knn,8,True,True,0.10856362704355285
matcomplete,0.3,1.0,80,14,na,0,True,True,0.07979260818333085
rbf_paired,0.3,1.0,80,15,knn,8,True,True,0.11326498653522447
rbf_unpaired,0.3,1.0,80,15,knn,8,True,True,0.10707985119290733
rbf_combined,0.3,1.0,80,15,knn,8,True,True,0.10674848127108627
matcomplete,0.3,1.0,80,15,na,0,True,True,0.10041006719890024
rbf_paired,0.3,1.0,80,16,knn,8,True,True,0.09767519731865934
rbf_unpaired,0.3,1.0,80,16,knn,8,True,True,0.10636755218017692
rbf_combined,0.3,1.0,80,16,knn,8,True,True,0.08677983362278141
matcomplete,0.3,1.0,80,16,na,0,True,True,0.11064552359926344
rbf_paired,0.3,1.0,80,17,knn,8,True,True,0.08726279243702909
rbf_unpaired,0.3,1.0,80,17,knn,8,True,True,0.08847633342841738
rbf_combined,0.3,1.0,80,17,knn,8,True,True,0.08845248041489691
matcomplete,0.3,1.0,80,17,na,0,True,True,0.10680897436134398
rbf_paired,0.3,1.0,80,18,knn,8,True,True,0.09669249093313509
rbf_unpaired,0.3,1.0,80,18,knn,8,True,True,0.0981956028334423
rbf_combined,0.3,1.0,80,18,knn,8,True,True,0.0903755116859623
matcomplete,0.3,1.0,80,18,na,0,True,True,0.09530846892584256
rbf_paired,0.3,1.0,80,19,knn,8,True,True,0.11423253767993127
rbf_unpaired,0.3,1.0,80,19,knn,8,True,True,0.11837466842958347
rbf_combined,0.3,1.0,80,19,knn,8,True,True,0.10006690649071627
matcomplete,0.3,1.0,80,19,na,0,True,True,0.1129984016110102
rbf_paired,0.3,1.0,80,20,knn,8,True,True,0.1007677534074909
rbf_unpaired,0.3,1.0,80,20,knn,8,True,True,0.10794592663452154
rbf_combined,0.3,1.0,80,20,knn,8,True,True,0.08968309826069212
matcomplete,0.3,1.0,80,20,na,0,True,True,0.09427328199727023
rbf_paired,0.3,1.0,80,21,knn,8,True,True,0.09767101767837927
rbf_unpaired,0.3,1.0,80,21,knn,8,True,True,0.10055682420586888
rbf_combined,0.3,1.0,80,21,knn,8,True,True,0.0938339666154751
matcomplete,0.3,1.0,80,21,na,0,True,True,0.10240733001406965
rbf_paired,0.3,1.0,80,22,knn,8,True,True,0.09624610414870353
rbf_unpaired,0.3,1.0,80,22,knn,8,True,True,0.09580301435517101
rbf_combined,0.3,1.0,80,22,knn,8,True,True,0.0927650352472525
matcomplete,0.3,1.0,80,22,na,0,True,True,0.08775026626890259
rbf_paired,0.3,1.0,80,23,knn,8,True,True,0.10123092912034859
rbf_unpaired,0.3,1.0,80,23,knn,8,True,True,0.10483372277221278
rbf_combined,0.3,1.0,80,23,knn,8,True,True,0.09372058428843491
matcomplete,0.3,1.0,80,23,na,0,True,True,0.0925544332563361
rbf_paired,0.3,1.0,80,24,knn,8,True,True,0.09162358823998108
rbf_unpaired,0.3,1.0,80,24,knn,8,True,True,0.09397669499248275
rbf_combined,0.3,1.0,80,24,knn,8,True,True,0.08722894458144019
matcomplete,0.3,1.0,80,24,na,0,True,True,0.08919751358107665
rbf_paired,0.3,1.0,95,0,knn,8,True,True,0.10445960975511318
rbf_unpaired,0.3,1.0,95,0,knn,8,True,True,0.11813878321786908
rbf_combined,0.3,1.0,95,0,knn,8,True,True,0.08574663266948067
matcomplete,0.3,1.0,95,0,na,0,True,True,0.12335190589155515
rbf_paired,0.3,1.0,95,1,knn,8,True,True,0.11331231471362375
rbf_unpaired,0.3,1.0,95,1,knn,8,True,True,0.11414190681877572
rbf_combined,0.3,1.0,95,1,knn,8,True,True,0.09158135669690384
matcomplete,0.3,1.0,95,1,na,0,True,True,0.10366171581369298
rbf_paired,0.3,1.0,95,2,knn,8,True,True,0.09536371159289467
rbf_unpaired,0.3,1.0,95,2,knn,8,True,True,0.09928059791327339
rbf_combined,0.3,1.0,95,2,knn,8,True,True,0.0900628220665965
matcomplete,0.3,1.0,95,2,na,0,True,True,0.08706442005117142
rbf_paired,0.3,1.0,95,3,knn,8,True,True,0.0953058422901657
rbf_unpaired,0.3,1.0,95,3,knn,8,True,True,0.09741412972138995
rbf_combined,0.3,1.0,95,3,knn,8,True,True,0.08904227455851371
matcomplete,0.3,1.0,95,3,na,0,True,True,0.0933105738421004
rbf_paired,0.3,1.0,95,4,knn,8,True,True,0.09690180616222213
rbf_unpaired,0.3,1.0,95,4,knn,8,True,True,0.104135392613101
rbf_combined,0.3,1.0,95,4,knn,8,True,True,0.09545072232831353
matcomplete,0.3,1.0,95,4,na,0,True,True,0.11432483305600731
rbf_paired,0.3,1.0,95,5,knn,8,True,True,0.09508772622846734
rbf_unpaired,0.3,1.0,95,5,knn,8,True,True,0.09457089403411245
rbf_combined,0.3,1.0,95,5,knn,8,True,True,0.0912383692407552
matcomplete,0.3,1.0,95,5,na,0,True,True,0.08610135077480044
rbf_paired,0.3,1.0,95,6,knn,8,True,True,0.1036892047469705
rbf_unpaired,0.3,1.0,95,6,knn,8,True,True,0.10115613812635213
rbf_combined,0.3,1.0,95,6,knn,8,True,True,0.0930478932996108
matcomplete,0.3,1.0,95,6,na,0,True,True,0.10643422795842031
rbf_paired,0.3,1.0,95,7,knn,8,True,True,0.09527210944253042
rbf_unpaired,0.3,1.0,95,7,knn,8,True,True,0.09592786675539433
rbf_combined,0.3,1.0,95,7,knn,8,True,True,0.09190235172459675
matcomplete,0.3,1.0,95,7,na,0,True,True,0.12083588811586347
rbf_paired,0.3,1.0,95,8,knn,8,True,True,0.10225516533552359
rbf_unpaired,0.3,1.0,95,8,knn,8,True,True,0.11174902233754651
rbf_combined,0.3,1.0,95,8,knn,8,True,True,0.09105098999191186
matcomplete,0.3,1.0,95,8,na,0,True,True,0.09264889030240094
rbf_paired,0.3,1.0,95,9,knn,8,True,True,0.09655881953278597
rbf_unpaired,0.3,1.0,95,9,knn,8,True,True,0.09164634115259317
rbf_combined,0.3,1.0,95,9,knn,8,True,True,0.09192939775786109
matcomplete,0.3,1.0,95,9,na,0,True,True,0.08580522484678349
rbf_paired,0.3,1.0,95,10,knn,8,True,True,0.10700874567074746
rbf_unpaired,0.3,1.0,95,10,knn,8,True,True,0.1091883251988618
rbf_combined,0.3,1.0,95,10,knn,8,True,True,0.09347789387727508
matcomplete,0.3,1.0,95,10,na,0,True,True,0.09056753491171576
rbf_paired,0.3,1.0,95,11,knn,8,True,True,0.098636294885864
rbf_unpaired,0.3,1.0,95,11,knn,8,True,True,0.09780354632500222
rbf_combined,0.3,1.0,95,11,knn,8,True,True,0.09468383475645281
matcomplete,0.3,1.0,95,11,na,0,True,True,0.09446786335310685
rbf_paired,0.3,1.0,95,12,knn,8,True,True,0.10451130961096798
rbf_unpaired,0.3,1.0,95,12,knn,8,True,True,0.10399598478146964
rbf_combined,0.3,1.0,95,12,knn,8,True,True,0.08954835619559637
matcomplete,0.3,1.0,95,12,na,0,True,True,0.09851162053880068
rbf_paired,0.3,1.0,95,13,knn,8,True,True,0.11738660748491041
rbf_unpaired,0.3,1.0,95,13,knn,8,True,True,0.11531107669812123
rbf_combined,0.3,1.0,95,13,knn,8,True,True,0.1051455282472645
matcomplete,0.3,1.0,95,13,na,0,True,True,0.08423929013622178
rbf_paired,0.3,1.0,95,14,knn,8,True,True,0.10042448043302903
rbf_unpaired,0.3,1.0,95,14,knn,8,True,True,0.10427732150573063
rbf_combined,0.3,1.0,95,14,knn,8,True,True,0.08904463029885593
matcomplete,0.3,1.0,95,14,na,0,True,True,0.09117868063094882
rbf_paired,0.3,1.0,95,15,knn,8,True,True,0.0963093530474228
rbf_unpaired,0.3,1.0,95,15,knn,8,True,True,0.0963914739467658
rbf_combined,0.3,1.0,95,15,knn,8,True,True,0.09510712964319383
matcomplete,0.3,1.0,95,15,na,0,True,True,0.10633678995838727
rbf_paired,0.3,1.0,95,16,knn,8,True,True,0.09619161625452631
rbf_unpaired,0.3,1.0,95,16,knn,8,True,True,0.09546607356698988
rbf_combined,0.3,1.0,95,16,knn,8,True,True,0.0925663185247993
matcomplete,0.3,1.0,95,16,na,0,True,True,0.08560053591354104
rbf_paired,0.3,1.0,95,17,knn,8,True,True,0.1008529118397352
rbf_unpaired,0.3,1.0,95,17,knn,8,True,True,0.10193293408697214
rbf_combined,0.3,1.0,95,17,knn,8,True,True,0.09313622776033821
matcomplete,0.3,1.0,95,17,na,0,True,True,0.08944143919093946
rbf_paired,0.3,1.0,95,18,knn,8,True,True,0.09779050511534877
rbf_unpaired,0.3,1.0,95,18,knn,8,True,True,0.09988191456752576
rbf_combined,0.3,1.0,95,18,knn,8,True,True,0.09263803210316696
matcomplete,0.3,1.0,95,18,na,0,True,True,0.09451400387179346
rbf_paired,0.3,1.0,95,19,knn,8,True,True,0.12519492635056767
rbf_unpaired,0.3,1.0,95,19,knn,8,True,True,0.11557338720108759
rbf_combined,0.3,1.0,95,19,knn,8,True,True,0.09662702884867463
matcomplete,0.3,1.0,95,19,na,0,True,True,0.10020708420939987
rbf_paired,0.3,1.0,95,20,knn,8,True,True,0.09362228304264802
rbf_unpaired,0.3,1.0,95,20,knn,8,True,True,0.10092811158210425
rbf_combined,0.3,1.0,95,20,knn,8,True,True,0.0862821720309053
matcomplete,0.3,1.0,95,20,na,0,True,True,0.08898837891217062
rbf_paired,0.3,1.0,95,21,knn,8,True,True,0.09805489822479789
rbf_unpaired,0.3,1.0,95,21,knn,8,True,True,0.10444540352026417
rbf_combined,0.3,1.0,95,21,knn,8,True,True,0.08985651864928831
matcomplete,0.3,1.0,95,21,na,0,True,True,0.08026486930377502
rbf_paired,0.3,1.0,95,22,knn,8,True,True,0.09805670367009725
rbf_unpaired,0.3,1.0,95,22,knn,8,True,True,0.10192307633760066
rbf_combined,0.3,1.0,95,22,knn,8,True,True,0.08619017366027493
matcomplete,0.3,1.0,95,22,na,0,True,True,0.09179735392188118
rbf_paired,0.3,1.0,95,23,knn,8,True,True,0.10946953916343859
rbf_unpaired,0.3,1.0,95,23,knn,8,True,True,0.11373892845320765
rbf_combined,0.3,1.0,95,23,knn,8,True,True,0.10053456742261815
matcomplete,0.3,1.0,95,23,na,0,True,True,0.11949339659264781
rbf_paired,0.3,1.0,95,24,knn,8,True,True,0.09135196645965674
rbf_unpaired,0.3,1.0,95,24,knn,8,True,True,0.09496200070628259
rbf_combined,0.3,1.0,95,24,knn,8,True,True,0.08917067819458024
matcomplete,0.3,1.0,95,24,na,0,True,True,0.08303407641224098
